SMILES,BA_predicted,LogP,QED,TPSA,MW,HBD,HBA,RotBonds
O=C(c1ccc(O)cc1)n1c(S(=O)(=O)c2ccccc2)cc2ccccc21,-6.143,3.868,0.588,76.37,377.42,1,4,3
O=C(O)c1ccc(N2C(=O)c3ccccc3C2=O)cc1,-6.1192,2.185,0.846,74.68,267.24,1,3,2
COc1cccc(NC(=O)c2ccc(S(=O)(=O)c3ccccc3)cc2)c1,-6.0964,3.78,0.745,72.47,367.43,1,4,5
COc1ccccc1NC(=O)c1cccc(S(=O)(=O)c2ccccc2)c1,-6.0831,3.78,0.745,72.47,367.43,1,4,5
Cc1cccc(c2nccc(S(=O)(=O)c3ccccc3Cc3ccccc3)n2)c1,-6.0599,4.876,0.448,59.92,400.5,0,4,5
COc1ccc(CC(=O)Oc2ccccc2C(=O)c2ccccc2O)cc1OC,-6.0549,3.789,0.374,82.06,392.41,1,6,7
O=S(=O)(c1ccccc1)c1cccc(Cc2ccc(O)cc2)c1,-6.0483,3.816,0.794,54.37,324.4,1,3,4
NC1=NC(=O)c2ccccc2C1=O,-6.0207,0.38,0.618,72.52,174.16,1,3,0
CC(=O)c1cccc(-c2ccc(C(=O)c3ccccc3)cc2)c1,-6.0197,4.787,0.649,34.14,300.36,0,2,4
Cc1cccc(C)c1S(=O)(=O)c1ccc(c2ccc(N(=O)=O)c(N)c2)cc1,-5.9926,4.294,0.412,103.3,382.44,1,5,4
O=C(CC(Cc1ccccc1)c1ccccc1O)c1ccccc1,-5.9868,4.992,0.65,37.3,316.4,1,2,6
COc1cc(C(C)=O)ccc1OCC(=O)c1ccc(C(N)=O)cc1,-5.9799,2.258,0.787,95.69,327.34,1,5,7
Nc1ccccc1C(=O)Nc1cccc(S(=O)(=O)c2cccc(Cl)c2)c1,-5.956,4.007,0.663,89.26,386.86,2,4,4
COc1ccc(C2CC(=O)c3ccccc3C2=O)cc1,-5.9407,3.248,0.838,43.37,266.3,0,3,2
Nc1ccc(C(=O)c2ccnc(C(=O)c3ccccc3)c2)cc1,-5.9113,3.126,0.593,73.05,302.33,1,4,4
NCC(=O)c1ccc(-c2ccc(S(=O)(=O)c3ccccc3)cc2)cc1,-5.8867,3.328,0.715,77.23,351.43,1,4,5
COc1ccc(N2NC(=O)C(Cc3ccccc3)=C2C)cc1,-5.8849,3.073,0.804,47.02,294.35,1,2,4
O=C(c1ccccc1)c1ccccc1SSc1ccccc1C(=O)C1CCN(c2ccc3c(c2)CCC3)CC1,-5.8843,8.305,0.163,37.38,549.76,0,5,8
COc1ccc(N=Cc2ccc(C(=O)c3ccccc3)cc2)cc1,-5.8823,4.677,0.506,38.66,315.37,0,3,5
C=C(c1cccc(N(=O)=O)c1)c1cccc2ccccc12,-5.8776,4.81,0.508,43.14,275.31,0,2,3
O=C(c1ccc(O)cc1)c1ccc(N=Nc2ccccc2)cc1,-5.8769,5.039,0.542,62.02,302.33,1,4,4
CC(C)C(=O)c1ccc(OCC(=O)c2ccccc2)cc1C(=O)O,-5.8668,3.485,0.788,80.67,326.35,1,4,7
COc1cccc(C(=O)Oc2cccc(OCc3ccccc3)c2O)c1,-5.8566,4.199,0.533,64.99,350.37,1,5,6
CC(=O)c1ccc(N2CCN(Cc3ccc(C(=O)CC(C)c4ccc(-c5ccccc5)cc4)cc3)CC2)cc1,-5.8386,7.255,0.22,40.62,516.69,0,4,9
COc1ccc(NC(=O)c2ccccc2)c(C(=O)c2ccccc2)c1,-5.8372,4.179,0.714,55.4,331.37,1,3,5
COC(=O)c1ccc(S(=O)(=O)c2ccc(C(=O)n3cccc3)cc2)cc1,-5.8111,2.796,0.661,82.44,369.4,0,5,4
Nc1ccc(C(=O)c2cccc(C(=O)c3ccccc3)c2)cn1,-5.7323,3.126,0.751,73.05,302.33,1,4,4
O=C(c1ccccc1)c1ccc(O)c(C(=O)c2ccccc2)c1,-5.7285,3.854,0.745,54.37,302.33,1,3,4
COc1ccc(C(=O)c2cc3cccc(C)c3cc2OC)cc1,-5.7113,4.396,0.67,35.53,306.36,0,3,4
Cc1ccc(S(=O)(=O)c2ccc(-c3ccccc3)cc2)cc1,-5.7068,4.495,0.714,34.14,308.4,0,2,3
O=C1c2ccccc2C(=O)N1c1ccc(N(=O)=O)cc1,-5.6804,2.395,0.476,80.52,268.23,0,4,2
COc1cc(C(=O)c2cccc(S(C)(=O)=O)c2)cc(OC)c1OC,-5.6327,2.347,0.744,78.9,350.39,0,6,6
O=C(Nc1ccc(N(=O)=O)cc1)c1ccccc1-c1ccccc1,-5.6255,4.514,0.568,72.24,318.33,1,3,4
O=C(c1ccccc1)c1ccnc(C(=O)c2ccccc2)c1,-5.6225,3.544,0.689,47.03,287.32,0,3,4
COc1ccc(NC(=O)c2ccccc2C(=O)c2ccccc2)cc1,-5.6047,4.179,0.714,55.4,331.37,1,3,5
COC(=O)C(Oc1ccc(C(N)=O)cc1Cl)c1ccccc1CSC(=O)c1ccccc1,-5.5961,4.806,0.476,95.69,469.95,1,6,8
CC(C)c1ccc(C(=O)c2cccc(N(=O)=O)c2)cc1,-5.5901,3.949,0.479,60.21,269.3,0,3,4
CC(=O)c1c(OCc2ccccc2)cccc1C(=O)c1cccc(C(=O)O)c1,-5.5834,4.397,0.62,80.67,374.39,1,4,7
COc1cccc(-c2ccc(N3C(=O)Oc4ccccc43)cc2)c1,-5.5832,4.259,0.567,44.37,317.34,0,3,3
COC(=O)c1ccc(C(=O)c2cccc(N(=O)=O)c2)cc1,-5.5794,2.612,0.373,86.51,285.25,0,5,4
COc1cccc(-c2ccc(C(=O)c3ccccc3)cc2)c1,-5.5607,4.593,0.656,26.3,288.35,0,2,4
Cc1ccc(C2=Nc3ccc(cc3C(=O)c3ccccc3)C23C(=O)Nc2ccccc23)cc1,-5.5549,5.599,0.432,58.53,428.49,1,3,3
O=C(O)c1ccccc1C=C1c2ccccc2C=Cc2ccccc21,-5.5445,5.458,0.532,37.3,324.38,1,1,2
O=C(O)c1ccc(C(=O)c2cccc(N(=O)=O)c2)cc1,-5.5399,2.524,0.523,97.51,271.23,1,4,4
Cc1ncc(S(=O)(=O)c2ccccc2)cc1C(=O)c1ccccc1,-5.5261,3.454,0.684,64.1,337.4,0,4,4
COc1ccc(NC(=O)C2CC(=O)N(C(=O)C3CCC(=O)N3c3ccc(O)cc3)S2)cc1OCCCN1CCC(c2ccccc2)CC1,-5.5045,4.959,0.165,128.72,672.8,2,9,11
COc1cccc(S(=O)(=O)c2ccccc2C(=O)c2ccccc2)c1,-5.4899,3.759,0.656,60.44,352.41,0,4,5
O=C(O)C1=C(c2ccc(n3cccc3)cc2)Oc2ccc(cc2)C(=O)c2ccccc21,-5.4741,5.664,0.419,72.44,407.43,1,3,3
Cc1ccc(CNc2cccc(C#N)c2)cc1C(=O)c1ccccc1,-5.4628,4.71,0.691,52.89,326.4,1,3,5
O=C(Nc1ccccc1)c1ccc(Cc2ccccc2)cc1,-5.4323,4.53,0.75,29.1,287.36,1,1,4
CC(=O)c1cccc(-c2ccc(C(=O)c3ccncc3)cc2)c1,-5.3901,4.182,0.679,47.03,301.34,0,3,4
CC1C(=O)c2ccccc2C1=O,-5.354,1.702,0.541,34.14,160.17,0,2,0
COc1ccc(S(=O)(=O)c2ccc(N(=O)=O)cc2)cc1,-5.3535,2.436,0.638,86.51,293.3,0,5,4
COc1ccc(S(=O)(=O)c2cccc(N(=O)=O)c2)cc1,-5.35,2.436,0.638,86.51,293.3,0,5,4
O=C(C(=O)c1ccccc1C(=O)c1ccccc1)c1ccccc1,-5.3433,3.983,0.528,51.21,314.34,0,3,5
CC1=NN(c2cccc(N(=O)=O)c2)C(=O)C(c2ccc(C(F)(F)c3ccccc3)cc2)C1,-5.3264,5.631,0.385,75.81,435.43,0,4,5
O=C(NN=Cc1cccc(n2cccc2)c1)c1ccccc1Cl,-5.285,3.895,0.574,46.39,323.78,1,2,4
O=C(O)c1ccc(-c2cccc(-c3ccc(C(=O)c4ccccc4)cc3)c2O)cc1,-5.2501,5.655,0.429,74.6,394.43,2,3,5
O=C(O)c1ccc(C(=O)c2ccccc2C(=O)c2ccccc2)cc1,-5.2103,3.847,0.721,71.44,330.34,1,3,5
COc1ccc(S(=O)(=O)c2ccc3ccccc3c2)cc1C,-5.1446,3.99,0.734,43.37,312.39,0,3,3
COc1ccccc1Nc1cc(N(=O)=O)cc(S(=O)(=O)O)c1,-5.1344,2.594,0.493,118.77,324.31,2,6,5
O=C(NO)c1cc(C(=O)c2ccccc2)c(c2ccccc2)cc1O,-5.1283,3.409,0.388,86.63,333.34,3,4,4
COc1ccc(C(=O)c2ccccc2S(=O)(=O)c2ccccn2)cc1,-5.1224,3.154,0.659,73.33,353.4,0,5,5
O=C(NCc1ccc(C(=O)N2CCC(O)CC2)cc1)c1cccnc1,-5.054,1.609,0.886,82.53,339.39,2,4,4
O=C(O)c1cccc(C=CC(=O)c2ccccc2O)c1,-5.0291,2.987,0.66,74.6,268.27,2,3,4
COc1ccc(N2C(=O)c3ccccc3C2=O)cc1,-5.0205,2.496,0.772,46.61,253.26,0,3,2
O=C1c2ccccc2NC1c1ccccc1Cl,-5.0146,3.69,0.828,29.1,243.69,1,2,1
COc1ccccc1NC(=O)c1ccc(S(=O)(=O)n2ccnc2)cc1,-5.0088,2.381,0.757,90.29,357.39,1,5,5
CC(=O)Oc1ccccc1N1C(=O)c2ccccc2C1=O,-4.9837,2.413,0.482,63.68,281.27,0,4,2
O=C(c1ccccc1)N1CC(CN2CCC(c3ccccc3)CC2)c2ccccc21,-4.8917,5.31,0.597,23.55,396.53,0,2,4
CCc1ccc(C2=NC(=O)c3ccccc32)cc1,-4.8696,3.24,0.785,29.43,235.29,0,1,2
COc1ccc(N2c3ccccc3C(=O)c3ccccc32)cc1,-4.8441,4.153,0.521,31.23,301.35,0,2,2
NS(=O)(=O)c1cccc(C(=O)c2cccnc2S)c1,-4.7994,1.249,0.658,90.12,294.36,2,5,3
COC(=O)c1ccccc1C=C(C#N)c1ccc(C#N)cc1,-4.6993,3.409,0.493,73.88,288.31,0,4,3
Cc1ccc(C(=O)c2ccccc2C(=O)c2ccccc2)cc1,-4.6799,4.457,0.667,34.14,300.36,0,2,4
COc1ccc(C(=O)c2ccc(C(=O)O)cc2)cc1,-4.6795,2.624,0.854,63.6,256.26,1,3,4
O=C(c1ccccc1)c1ccccc1C(=O)c1ccc(O)cc1,-4.5273,3.854,0.745,54.37,302.33,1,3,4
Cn1cccc1C(=O)c1ccccc1C(=O)c1ccccc1C=Cc1ccccc1,-4.5141,5.658,0.314,39.07,391.47,0,2,6
O=N(=O)c1cccc(NS(=O)(=O)c2ccc(F)cc2)c1,-4.4893,2.535,0.693,89.31,296.28,1,4,4
O=C1c2ccccc2C(=O)N1Cc1ccccc1,-4.4137,2.483,0.752,37.38,237.26,0,2,2
COc1ccc(N2CCN(Cc3ccc(N(=O)=O)cc3)CC2)cc1,-4.4053,2.926,0.624,58.85,327.38,0,5,5
NC1=NC(=O)c2ccccc21,-4.3797,0.546,0.581,55.45,146.15,1,2,0
CC(C)c1cccc(C(=O)N2c3ccccc3C(C)(C)C2COCN2c3ccccc3Nc3ccccc32)c1,-4.37,7.986,0.282,44.81,517.67,1,4,6
CC(=O)c1ccc(-c2ccccc2)cc1C(=O)c1ccccc1,-4.3607,4.787,0.649,34.14,300.36,0,2,4
O=C(c1ccncc1)c1ccc(-c2cccc(O)c2)cc1,-4.3072,3.685,0.742,50.19,275.31,1,3,3
O=C(NO)c1cccc(N2C(=S)Oc23oc2ccccc23)c1,-4.2878,2.13,0.503,71.03,314.32,2,5,2
O=C(CSc1ccccc1)C1CCCCN1Cc1ccccn1,-4.2853,3.798,0.756,33.2,326.46,0,4,6
Cc1ccccc1NC(=S)SCc1ccccc1,-4.2161,4.625,0.819,12.03,273.43,1,2,3
O=C(NO)c1ccc(S(=O)(=O)c2ccccc2)cc1,-4.2063,1.638,0.66,83.47,277.3,2,4,3
Cc1cccc(NC(=O)c2cccc(C(N)=O)c2)c1C,-4.1997,2.655,0.898,72.19,268.32,2,2,3
CC(=O)c1ccc(S(=O)(=O)c2ccccc2)cc1,-4.1293,2.722,0.797,51.21,260.31,0,3,3
CC(=O)c1ccc(C(O)Cc2ccccc2F)cc1,-4.0266,3.304,0.854,37.3,258.29,1,2,4
NC1=C(N2C=Nc3ccccc32)C(=O)N1c1ccc(N)cc1,-3.85,1.75,0.704,90.17,291.31,2,4,2
CCOc1cccc2c(C(=O)c3ccccc3)cccc12,-3.8399,4.47,0.657,26.3,276.34,0,2,4
O=C(c1ccc2ccc(Cl)c(NO)c2c1)c1ccccn1,-3.8272,3.92,0.568,62.22,298.73,2,4,3
O=S(=O)(c1ccc(F)cc1)N1CCc2ccccc21,-3.8025,2.577,0.846,37.38,277.32,0,2,2
C=C1C(=O)c2ccccc2N1C(=O)c1ccc(-n2ccnc2)cc1,-3.6643,3.229,0.682,55.2,315.33,0,3,2
COc1ccc(C(=O)c2ccccc2)cc1,-3.6238,2.926,0.731,26.3,212.25,0,2,3
O=C(c1ccccc1)N1CCC1(CCCO)c1cccc(F)c1,-3.5292,3.34,0.92,40.54,313.37,1,2,5
CC(=O)c1ccccc1N1CCSc2ccccc21,-3.4096,4.133,0.764,20.31,269.37,0,3,2
CSCC(=O)c1cccc(N(=O)=O)c1,-3.0865,2.141,0.435,60.21,211.24,0,4,4
Nc1cccc(C(=O)c2ccccc2)c1,-2.9635,2.5,0.593,43.09,197.24,1,2,2
CC(=O)c1cccc(N(=O)=O)c1,-2.5326,1.797,0.381,60.21,165.15,0,3,2
S=C(Nc1ccccc1)c1ncccn1,-2.3413,2.264,0.78,37.81,215.28,1,3,2
CCOc1ccc(N(=O)=O)cc1,-2.2999,1.994,0.511,52.37,167.16,0,3,3
CN1Oc2ccccc2C(=Cc2ccccc2)C1=O,-2.2367,2.993,0.729,29.54,251.28,0,2,1
O=C(Nc1ccccc1)c1ccncc1,-2.2118,2.334,0.804,41.99,198.22,1,2,2
COc1ccc(S(N)(=O)=O)cc1,-2.1876,0.343,0.726,69.39,187.22,1,3,2
O=C(O)c1ccc(N(=O)=O)cc1,-2.1267,1.293,0.531,80.44,167.12,1,3,2
CCOc1ccccc1I,-1.9864,2.69,0.731,9.23,248.06,0,1,2
CN1C(=O)Oc2ccccc21,-1.4916,1.131,0.562,35.14,149.15,0,2,0
COc1cccc(CN)c1,-1.4347,1.154,0.663,35.25,137.18,1,2,2
